condition,episode_index,step,previous_hold_depth,target_correction_l2,target_vs_stale_target_l2
max_concentration_critical,3,63,2,0.05499633808509702,0.11456181560293424
max_concentration_critical,3,66,2,0.196569722507866,0.1942559878253809
max_concentration_critical,3,68,1,0.37636720147912733,0.37636720147912733
max_concentration_critical,3,70,1,0.26914006823389125,0.26914006823389125
max_concentration_critical,3,73,2,0.45013681602592054,0.11144081323628191
max_concentration_critical,3,76,2,0.5936726194311551,0.20687830809286678
max_concentration_critical,3,78,1,0.11591529707898232,0.11591529707898232
max_concentration_critical,3,80,1,0.13500641812208464,0.13500641812208464
max_concentration_critical,3,83,2,0.594454658227865,0.40443986081104355
max_concentration_critical,3,86,2,0.581887371170305,0.19126243509493618
max_concentration_critical,3,88,1,0.15921901544155628,0.15921901544155628
max_concentration_critical,3,90,1,0.5472261002809992,0.5472261002809992
max_concentration_critical,3,93,2,0.5326120920267963,0.6321110605556628
max_concentration_critical,3,96,2,0.5025334105492117,0.33040725552531025
max_concentration_critical,3,98,1,0.11040504501464611,0.11040504501464611
max_concentration_critical,3,100,1,0.3435444682987663,0.3435444682987663
max_concentration_critical,3,103,2,0.6937733914626918,0.35901861181325306
max_concentration_critical,3,106,2,0.5289337394336876,0.19975336709694075
max_concentration_critical,3,108,1,0.3099516299030608,0.3099516299030608
max_concentration_critical,3,110,1,0.2115153422107498,0.2115153422107498
max_concentration_critical,3,113,2,0.39309123853219446,0.714351648350943
max_concentration_critical,3,116,2,0.32340335589866465,0.29817060481529345
max_concentration_critical,3,118,1,0.06058526735611775,0.06058526735611775
max_concentration_critical,3,120,1,0.09217469818397657,0.09217469818397657
max_concentration_critical,3,123,2,0.1532849057391446,0.09613952220481536
max_concentration_critical,3,126,2,0.23188864698528824,0.10316783431173729
max_concentration_critical,3,128,1,0.311154683411385,0.311154683411385
max_concentration_critical,3,130,1,0.4113705486361767,0.4113705486361767
max_concentration_critical,3,133,2,0.5693266351317317,0.22384283988430434
max_concentration_critical,3,136,2,0.4977042188520296,0.1360811731924437
max_concentration_critical,3,138,1,0.30490044498423136,0.30490044498423136
max_concentration_critical,3,140,1,0.059777057625213056,0.059777057625213056
max_concentration_critical,3,143,2,0.6333408489217267,0.5239452396037062
max_concentration_critical,3,146,2,0.4656089143034912,0.1033464308966132
max_concentration_critical,3,148,1,0.22648629070362086,0.22648629070362086
max_concentration_critical,3,150,1,1.059781388179225,1.059781388179225
max_concentration_critical,3,153,2,0.575713829639801,0.33372906029242055
max_concentration_critical,3,156,2,0.4717002578795445,0.1754102415157568
max_concentration_critical,3,158,1,0.7631554594183655,0.7631554594183655
max_concentration_critical,3,160,1,0.06714753772457256,0.06714753772457256
max_concentration_critical,3,163,2,0.6204263243391126,0.11974343064796994
max_concentration_critical,3,166,2,0.4710426065671966,0.9288796396496859
max_concentration_critical,3,168,1,0.4092105598428621,0.4092105598428621
max_concentration_critical,3,170,1,0.4149967145659877,0.4149967145659877
max_concentration_critical,3,173,2,0.45779240252076275,0.2812755394236467
max_concentration_critical,3,176,2,0.2364470538581385,0.5799890596361895
max_concentration_critical,3,178,1,0.3043269657916313,0.3043269657916313
max_concentration_critical,3,180,1,0.47604851415075833,0.47604851415075833
max_concentration_critical,3,183,2,0.2620517060248965,0.12348427198930355
max_concentration_critical,4,3,2,0.6648119894970854,0.4019139616264427
max_concentration_critical,4,6,2,0.5575842830999307,0.09912577649052493
max_concentration_critical,4,8,1,0.10292485194057793,0.10292485194057793
max_concentration_critical,4,10,1,0.2215411299506077,0.2215411299506077
max_concentration_critical,4,13,2,0.6626971562252805,0.4295157503934188
max_concentration_critical,4,16,2,0.6359187355159966,0.1809571928515426
max_concentration_critical,4,18,1,0.30188894818160306,0.30188894818160306
max_concentration_critical,4,20,1,0.5666634233819925,0.5666634233819925
max_concentration_critical,4,23,2,0.4293535067843696,0.362082456258968
max_concentration_critical,4,26,2,0.5984345467742157,0.27297354610777397
max_concentration_critical,4,28,1,0.3304666856982951,0.3304666856982951
max_concentration_critical,4,30,1,0.3979800023567134,0.3979800023567134
max_concentration_critical,4,33,2,0.5975099275849748,1.0017880308383311
max_concentration_critical,4,36,2,0.7222223134963826,0.6544343662402504
max_concentration_critical,4,38,1,0.5157720722299605,0.5157720722299605
max_concentration_critical,4,40,1,0.3729796967502113,0.3729796967502113
max_concentration_critical,4,43,2,0.11720941556130535,0.11714320848003872
max_concentration_critical,4,46,2,0.16034182627672122,0.18070482473877875
max_concentration_critical,4,48,1,0.13321864117883414,0.13321864117883414
max_concentration_critical,4,50,1,0.11574586568012953,0.11574586568012953
max_concentration_critical,4,53,2,0.46163334823508484,0.35002213491232465
max_concentration_critical,4,56,2,0.3739944125589342,0.131448029946799
max_concentration_critical,4,58,1,0.3257907297535194,0.3257907297535194
max_concentration_critical,4,60,1,0.0,0.0
max_concentration_critical,4,63,2,0.6419855424550734,0.2203974892389954
max_concentration_critical,4,66,2,0.5087107439356057,0.5103986034450877
max_concentration_critical,4,68,1,0.4408030637006007,0.4408030637006007
max_concentration_critical,4,70,1,0.17150095114020944,0.17150095114020944
max_concentration_critical,4,73,2,0.30381706954733373,0.22694121783506477
max_concentration_critical,4,76,2,0.5978716130118547,0.839655608352166
max_concentration_critical,4,78,1,0.46623568122813525,0.46623568122813525
max_concentration_critical,4,80,1,0.19933660187225086,0.19933660187225086
max_concentration_critical,4,83,2,0.5818581574708791,0.22290052504831037
max_concentration_critical,4,86,2,0.6947405724086598,0.2814189197194811
max_concentration_critical,4,88,1,0.058244962263807695,0.058244962263807695
max_concentration_critical,5,3,2,0.1517792022106965,0.1615920907089537
max_concentration_critical,5,6,2,0.9891188952852551,0.9562143825555978
max_concentration_critical,5,8,1,0.016868824943072677,0.016868824943072677
max_concentration_critical,5,10,1,0.1571854681295178,0.1571854681295178
max_concentration_critical,5,13,2,0.570455322191293,0.12192769099266314
max_concentration_critical,5,16,2,0.5221980040707267,0.06932791276184568
max_concentration_critical,5,18,1,0.05653356534796658,0.05653356534796658
max_concentration_critical,5,20,1,0.32652660878852224,0.32652660878852224
max_concentration_critical,5,23,2,0.5379373659261669,0.41511225896737747
max_concentration_critical,5,26,2,0.6052566879389778,0.4546472151405346
max_concentration_critical,5,28,1,0.25395215856103703,0.25395215856103703
max_concentration_critical,5,30,1,0.3155698486319797,0.3155698486319797
max_concentration_critical,5,33,2,0.6599070789029878,0.37674456806676415
max_concentration_critical,5,36,2,0.7264474417026383,0.3787270618048085
max_concentration_critical,5,38,1,0.10619274507051178,0.10619274507051178
max_concentration_critical,5,40,1,0.4458762948556891,0.4458762948556891
max_concentration_critical,5,43,2,0.47432633745158614,0.32227862340090474
max_concentration_critical,5,46,2,0.29042508896095115,0.7365244092668681
max_concentration_critical,5,48,1,0.0,0.0
max_concentration_critical,5,50,1,0.3066103002357454,0.3066103002357454
max_concentration_critical,5,53,2,0.3385683200959042,0.267811343144171
max_concentration_critical,5,56,2,0.2585119419356753,0.3360656765049466
max_concentration_critical,5,58,1,0.22320129260820265,0.22320129260820265
max_concentration_critical,5,60,1,0.6113954610539284,0.6113954610539284
max_concentration_critical,5,63,2,0.5420507020123891,0.12323913143476765
max_concentration_critical,5,66,2,0.5314713170218666,0.22919573533642515
max_concentration_critical,5,68,1,0.16412696830377774,0.16412696830377774
max_concentration_critical,5,70,1,0.3770927011717191,0.3770927011717191
max_concentration_critical,5,73,2,0.5339797892460266,0.35870988657230907
max_concentration_critical,5,76,2,0.5572023102518986,0.4430249495506627
max_concentration_critical,5,78,1,0.3167314987954056,0.3167314987954056
max_concentration_critical,5,80,1,0.7225150544312839,0.7225150544312839
max_concentration_critical,5,83,2,0.6994524571449278,0.6925005792059694
max_concentration_critical,5,86,2,0.48503512042776686,0.12924549895879744
max_concentration_critical,5,88,1,0.6288948305981595,0.6288948305981595
max_concentration_critical,5,90,1,0.2242419136572025,0.2242419136572025
max_concentration_critical,5,93,2,0.5672930462781357,0.0732698411788216
max_concentration_critical,6,3,2,0.7575445866024433,0.4746395013253612
max_concentration_critical,6,6,2,0.5760830679341707,0.08374235751633503
max_concentration_critical,6,8,1,0.055798627254338096,0.055798627254338096
max_concentration_critical,6,10,1,0.1566368276703675,0.1566368276703675
max_concentration_critical,6,13,2,0.5314670488716736,0.1692219035989765
max_concentration_critical,6,16,2,0.6085132086859665,0.3210190032307637
max_concentration_critical,6,18,1,0.3131746488698489,0.3131746488698489
max_concentration_critical,6,20,1,0.42656041206387973,0.42656041206387973
max_concentration_critical,6,23,2,0.5305631358863734,0.3693531484930688
max_concentration_critical,6,26,2,0.5297279722776472,0.4898886537164325
max_concentration_critical,6,28,1,0.28074344919016764,0.28074344919016764
max_concentration_critical,6,30,1,0.4857372409279257,0.4857372409279257
max_concentration_critical,6,33,2,0.5834989355765103,0.26535704628998735
max_concentration_critical,6,36,2,0.6557571083779896,0.1817707965756565
max_concentration_critical,6,38,1,0.004694501401801573,0.004694501401801573
max_concentration_critical,6,40,1,0.16028935639318495,0.16028935639318495
max_concentration_critical,6,43,2,0.5106145858132629,0.30287664636627387
max_concentration_critical,6,46,2,0.2444752968587038,0.7192747312755209
max_concentration_critical,6,48,1,0.37111314898523495,0.37111314898523495
max_concentration_critical,6,50,1,0.13077398349224117,0.13077398349224117
max_concentration_critical,6,53,2,0.10267320180322945,0.14641047532959378
max_concentration_critical,6,56,2,0.46897546263018625,0.43204692493997754
max_concentration_critical,6,58,1,0.4711985427528973,0.4711985427528973
max_concentration_critical,6,60,1,0.40614763426174416,0.40614763426174416
max_concentration_critical,6,63,2,0.6650357788566501,0.45378733923038483
max_concentration_critical,6,66,2,0.5378568865827633,0.10108395689201082
max_concentration_critical,6,68,1,0.16167505610893645,0.16167505610893645
max_concentration_critical,6,70,1,0.40357084461842696,0.40357084461842696
max_concentration_critical,6,73,2,0.35491527322872735,0.19873696998166696
max_concentration_critical,6,76,2,0.557025354235159,0.30626462612440986
max_concentration_critical,6,78,1,0.4703905735693617,0.4703905735693617
max_concentration_critical,6,80,1,0.9304948061588899,0.9304948061588899
max_concentration_critical,6,83,2,0.5199804681859793,0.3205062314838683
max_concentration_critical,6,86,2,0.641200970209954,0.3662032121133093
max_concentration_critical,6,88,1,0.1453911530221268,0.1453911530221268
max_concentration_critical,6,90,1,0.37822652789448713,0.37822652789448713
max_concentration_critical,7,3,2,0.273535204541466,0.2493058852498027
max_concentration_critical,7,6,2,0.34590788702028247,0.315300927809865
max_concentration_critical,7,8,1,0.1544219044038697,0.1544219044038697
max_concentration_critical,7,10,1,0.39578923480029027,0.39578923480029027
max_concentration_critical,7,13,2,0.5700611711635355,0.19424379666249486
max_concentration_critical,7,16,2,0.4798811677072371,0.1712093025616341
max_concentration_critical,7,18,1,0.2505928705309379,0.2505928705309379
max_concentration_critical,7,20,1,0.19883386211949686,0.19883386211949686
max_concentration_critical,7,23,2,0.6619416236712207,0.3082493235332483
max_concentration_critical,7,26,2,0.6105311078598317,0.22415990866142643
max_concentration_critical,7,28,1,0.4556254876521009,0.4556254876521009
max_concentration_critical,7,30,1,0.8427772818946031,0.8427772818946031
max_concentration_critical,7,33,2,0.5399023227486393,0.2764373127854529
max_concentration_critical,7,36,2,0.6006066822651783,0.2954536643957785
max_concentration_critical,7,38,1,0.14684458164495234,0.14684458164495234
max_concentration_critical,7,40,1,0.05774755401523136,0.05774755401523136
max_concentration_critical,7,43,2,0.5248241810032569,0.4883374613826073
max_concentration_critical,7,46,2,0.4704777108234187,0.0709915503218823
max_concentration_critical,7,48,1,0.4421437350172141,0.4421437350172141
max_concentration_critical,7,50,1,0.7334154275418132,0.7334154275418132
max_concentration_critical,7,53,2,0.20225874878272349,0.20872292474040524
max_concentration_critical,7,56,2,0.0706376951160778,0.07452025426989087
max_concentration_critical,7,58,1,0.41202255325545595,0.41202255325545595
max_concentration_critical,7,60,1,0.5573248321881082,0.5573248321881082
max_concentration_critical,7,63,2,0.48300968463758004,0.021830246225664117
max_concentration_critical,7,66,2,0.5310836568010294,0.10322359457033592
max_concentration_critical,7,68,1,0.13706087433242578,0.13706087433242578
max_concentration_critical,7,70,1,0.21952893957753755,0.21952893957753755
max_concentration_critical,7,73,2,0.43759104264889015,0.4356811042635038
max_concentration_critical,7,76,2,0.7500443422205907,0.78339518139353
max_concentration_critical,7,78,1,0.1534504893098002,0.1534504893098002
max_concentration_critical,7,80,1,0.7183005615670033,0.7183005615670033
max_concentration_critical,7,83,2,0.6603557642210617,0.5540107645725193
max_concentration_critical,7,86,2,0.6169206590194923,0.3004487106148129
max_concentration_critical,7,88,1,0.15414921712349605,0.15414921712349605
max_concentration_critical,7,90,1,0.25312424917361553,0.25312424917361553
max_concentration_critical,7,93,2,0.18680156739564746,0.7140930802261278
max_concentration_critical,8,3,2,0.05361040933067219,0.0
max_concentration_critical,8,6,2,0.1848435076150529,0.16216987423453358
max_concentration_critical,8,8,1,0.0,0.0
max_concentration_critical,8,10,1,0.1668515819228603,0.1668515819228603
max_concentration_critical,8,13,2,0.8557345393549978,0.8149925243253855
max_concentration_critical,8,16,2,0.48354611164456973,0.27744840475832844
max_concentration_critical,8,18,1,0.1639917567062159,0.1639917567062159
max_concentration_critical,8,20,1,0.1859679427993328,0.1859679427993328
max_concentration_critical,8,23,2,0.5262203855794415,0.15767396594691885
max_concentration_critical,8,26,2,0.5315821027462043,0.050028526062542114
max_concentration_critical,8,28,1,0.2695230128682972,0.2695230128682972
max_concentration_critical,8,30,1,0.051323529318267225,0.051323529318267225
max_concentration_critical,8,33,2,0.8239831472097767,0.9647733221634106
max_concentration_critical,8,36,2,0.5398424613207942,0.1594882858591686
max_concentration_critical,8,38,1,0.40748129710262454,0.40748129710262454
max_concentration_critical,8,40,1,0.43954452685694145,0.43954452685694145
max_concentration_critical,8,43,2,0.5536674198552046,0.04433193691950991
max_concentration_critical,8,46,2,0.4724104384071543,0.2254982694288792
max_concentration_critical,8,48,1,0.3183828551718072,0.3183828551718072
max_concentration_critical,8,50,1,0.08882432589272735,0.08882432589272735
max_concentration_critical,8,53,2,0.1617843158942402,0.34487072107047356
max_concentration_critical,8,56,2,0.32059608082531865,0.5821560787915468
max_concentration_critical,8,58,1,0.10480862762892863,0.10480862762892863
max_concentration_critical,8,60,1,0.1452441309232085,0.1452441309232085
max_concentration_critical,8,63,2,0.16879576445969574,0.1594346477566625
max_concentration_critical,8,66,2,0.08530003829319018,0.007764705840279065
max_concentration_critical,8,68,1,0.0,0.0
max_concentration_critical,8,70,1,0.4343207498670826,0.4343207498670826
max_concentration_critical,8,73,2,0.28207477056587593,0.029173516049811055
max_concentration_critical,8,76,2,0.5308984852734383,0.4014113032378405
max_concentration_critical,8,78,1,0.4612022417682057,0.4612022417682057
max_concentration_critical,8,80,1,0.38913225763305265,0.38913225763305265
max_concentration_critical,8,83,2,0.4770581504981783,0.172112654543222
max_concentration_critical,8,86,2,0.5601607751815779,0.6879078220311099
max_concentration_critical,8,88,1,0.21630202548214755,0.21630202548214755
max_concentration_critical,8,90,1,0.22094318921858044,0.22094318921858044
max_concentration_critical,8,93,2,0.7455049383615975,0.7995722795893061
max_concentration_critical,8,96,2,0.541785042110022,0.4410994203278933
max_concentration_critical,8,98,1,0.4505283792335497,0.4505283792335497
max_concentration_critical,8,100,1,1.8456322246038495,1.8456322246038495
max_concentration_critical,8,103,2,0.580440834992089,0.9443086244356703
max_concentration_critical,9,3,2,0.10733806376709253,0.12906282062914068
max_concentration_critical,9,6,2,0.09632073291089976,0.10805216298763723
max_concentration_critical,9,8,1,0.22178735271093966,0.22178735271093966
max_concentration_critical,9,10,1,0.46072069255760373,0.46072069255760373
max_concentration_critical,9,13,2,0.5991756211667775,0.2305285343228813
max_concentration_critical,9,16,2,0.5623539502589759,0.1196372498125263
max_concentration_critical,9,18,1,0.17656374867129326,0.17656374867129326
max_concentration_critical,9,20,1,0.1980539833091981,0.1980539833091981
max_concentration_critical,9,23,2,0.7709465842178801,0.5940978842786635
max_concentration_critical,9,26,2,0.5760486902585688,0.2985476273182356
max_concentration_critical,9,28,1,0.5216938319272805,0.5216938319272805
max_concentration_critical,9,30,1,0.14165952169035861,0.14165952169035861
max_concentration_critical,9,33,2,0.5890841154569878,0.5071999644349965
max_concentration_critical,9,36,2,0.7911918617099922,0.5762597615559389
max_concentration_critical,9,38,1,0.4874730414433176,0.4874730414433176
max_concentration_critical,9,40,1,0.030147059291016687,0.030147059291016687
max_concentration_critical,9,43,2,0.5989263986884205,0.04832371342893724
max_concentration_critical,9,46,2,0.5177328218176023,0.1860698937550412
max_concentration_critical,9,48,1,0.9509639785902712,0.9509639785902712
max_concentration_critical,9,50,1,0.2780506425381356,0.2780506425381356
max_concentration_critical,9,53,2,0.2328414176247137,0.421989438628745
max_concentration_critical,9,56,2,0.21687969491822107,0.2534052376587038
max_concentration_critical,9,58,1,0.06344182141462076,0.06344182141462076
max_concentration_critical,9,60,1,0.1491664050257171,0.1491664050257171
max_concentration_critical,9,63,2,0.34479925720045107,0.2638589807732781
max_concentration_critical,9,66,2,0.48961714600747813,0.29040664071322514
max_concentration_critical,9,68,1,0.05896454052175643,0.05896454052175643
max_concentration_critical,9,70,1,0.20891968696562113,0.20891968696562113
max_concentration_critical,9,73,2,0.5464244910810643,0.501300549461515
max_concentration_critical,9,76,2,0.638490609328464,0.561730322988966
max_concentration_critical,9,78,1,0.0025882352800930264,0.0025882352800930264
max_concentration_critical,9,80,1,0.06634112476914297,0.06634112476914297
max_concentration_critical,9,83,2,0.6206872194938893,0.37484778851104417
max_concentration_critical,9,86,2,0.8561518170613676,1.059679051164126
max_concentration_critical,9,88,1,0.07373225842585938,0.07373225842585938
max_concentration_critical,9,90,1,0.6053012818067537,0.6053012818067537
max_concentration_critical,10,3,2,0.029606550984376062,0.0
max_concentration_critical,10,6,2,0.029606550984376062,0.0
max_concentration_critical,10,8,1,0.6724312014973539,0.6724312014973539
max_concentration_critical,10,10,1,0.2169892799039107,0.2169892799039107
max_concentration_critical,10,13,2,0.5649380199871696,0.28323699203759195
max_concentration_critical,10,16,2,0.6184969127018246,0.2266764350786109
max_concentration_critical,10,18,1,0.07872011622208154,0.07872011622208154
max_concentration_critical,10,20,1,0.10254414081768193,0.10254414081768193
max_concentration_critical,10,23,2,0.6451525037397401,0.416552883201372
max_concentration_critical,10,26,2,0.7034566123556275,0.5527597065625675
max_concentration_critical,10,28,1,0.15438833900282212,0.15438833900282212
max_concentration_critical,10,30,1,0.18431565375363335,0.18431565375363335
max_concentration_critical,10,33,2,0.5114304432745355,0.36188031108376034
max_concentration_critical,10,36,2,0.925287843460199,0.8759687655138378
max_concentration_critical,10,38,1,0.15056687272080047,0.15056687272080047
max_concentration_critical,10,40,1,0.0,0.0
max_concentration_critical,10,43,2,0.612790932056045,0.23296931554932945
max_concentration_critical,10,46,2,0.47910677527090323,0.2025327014424037
max_concentration_critical,10,48,1,0.8991966553431342,0.8991966553431342
max_concentration_critical,10,50,1,0.12259963161030196,0.12259963161030196
max_concentration_critical,10,53,2,0.12447732946914888,0.25943829434181287
max_concentration_critical,10,56,2,0.3919450848881229,0.4481335943878423
max_concentration_critical,10,58,1,0.12443319870081392,0.12443319870081392
max_concentration_critical,10,60,1,0.08854913226644924,0.08854913226644924
max_concentration_critical,10,63,2,0.3504876541012523,0.2510130601430501
max_concentration_critical,10,66,2,0.4063605079782546,0.18018490412969546
max_concentration_critical,10,68,1,0.0,0.0
max_concentration_critical,10,70,1,0.37043995797381607,0.37043995797381607
max_concentration_critical,10,73,2,0.5410879897005171,0.15421186951995594
max_concentration_critical,10,76,2,0.3824061508223059,0.19042548286712788
max_concentration_critical,10,78,1,0.33750506583906364,0.33750506583906364
max_concentration_critical,10,80,1,0.14706456358691786,0.14706456358691786
max_concentration_critical,10,83,2,0.4100739416964695,0.4123973496558851
max_concentration_critical,10,86,2,0.5186061589134452,0.16274298093062226
max_concentration_critical,10,88,1,0.1753029820961908,0.1753029820961908
max_concentration_critical,10,90,1,0.7980535150768443,0.7980535150768443
max_concentration_critical,10,93,2,0.6205336037922397,0.45885664457718006
max_concentration_critical,10,96,2,0.554854231466793,0.479921562374196
max_concentration_critical,10,98,1,0.497971790999608,0.497971790999608
max_concentration_critical,10,100,1,0.13497647237214816,0.13497647237214816
max_concentration_critical,10,103,2,0.6415790776764362,0.22367507571294307
max_concentration_critical,10,106,2,0.25509800094582197,0.6511954594271155
max_concentration_critical,10,108,1,0.7680435250805507,0.7680435250805507
max_concentration_critical,10,110,1,0.16188650705723392,0.16188650705723392
max_concentration_critical,10,113,2,0.33453049248716393,0.13501081251360353
max_concentration_critical,11,3,2,0.5690298695186934,0.23987394873499618
max_concentration_critical,11,6,2,0.5616945686716978,0.21257312041692045
max_concentration_critical,11,8,1,0.11162958675975265,0.11162958675975265
max_concentration_critical,11,10,1,0.2714515039207785,0.2714515039207785
max_concentration_critical,11,13,2,0.5856237741469205,0.16423575494541878
max_concentration_critical,11,16,2,0.5673415750965622,0.08602277187090769
max_concentration_critical,11,18,1,0.15803149802911762,0.15803149802911762
max_concentration_critical,11,20,1,0.33590789813814337,0.33590789813814337
max_concentration_critical,11,23,2,0.5434277907050731,0.49494791842815833
max_concentration_critical,11,26,2,0.5087521834297823,0.3787829686765278
max_concentration_critical,11,28,1,0.3263843653304127,0.3263843653304127
max_concentration_critical,11,30,1,0.5049271479867498,0.5049271479867498
max_concentration_critical,11,33,2,0.5277473845153762,0.16597822964504486
max_concentration_critical,11,36,2,0.4560254785890262,0.2729919787333652
max_concentration_critical,11,38,1,0.15467108821153328,0.15467108821153328
max_concentration_critical,11,40,1,0.7278998933681068,0.7278998933681068
max_concentration_critical,11,43,2,0.22609731350667303,0.41337353648800557
max_concentration_critical,11,46,2,0.184584053504053,0.1871705849224851
max_concentration_critical,11,48,1,0.21748523752252533,0.21748523752252533
max_concentration_critical,11,50,1,0.013889952763482268,0.013889952763482268
max_concentration_critical,11,53,2,0.8163091640130459,0.7780419740579997
max_concentration_critical,11,56,2,0.4130484270612482,0.3098004271015116
max_concentration_critical,11,58,1,0.23502927495328516,0.23502927495328516
max_concentration_critical,11,60,1,0.28820513939871895,0.28820513939871895
max_concentration_critical,11,63,2,0.5341306238377616,0.07793968122738389
max_concentration_critical,11,66,2,0.8347930372530503,1.0536378784904121
max_concentration_critical,11,68,1,0.1550264973338623,0.1550264973338623
max_concentration_critical,11,70,1,0.4471422416366138,0.4471422416366138
max_concentration_critical,11,73,2,0.8426902076952817,0.8623152854161402
max_concentration_critical,11,76,2,0.5914343779606911,0.3653218496717305
max_concentration_critical,11,78,1,0.15085672767163383,0.15085672767163383
max_concentration_critical,11,80,1,0.35779798785924,0.35779798785924
max_concentration_critical,12,3,2,0.16170253124385295,0.17169910919300513
max_concentration_critical,12,6,2,0.07624158870915815,0.0
max_concentration_critical,12,8,1,0.551933638589038,0.551933638589038
max_concentration_critical,12,10,1,0.39821712482517235,0.39821712482517235
max_concentration_critical,12,13,2,0.6083087388537961,0.15768100425314246
max_concentration_critical,12,16,2,0.5568215615332571,0.2941568026753565
max_concentration_critical,12,18,1,0.15690339057344913,0.15690339057344913
max_concentration_critical,12,20,1,0.12163890528123189,0.12163890528123189
max_concentration_critical,12,23,2,0.5812046710542741,0.3898389806971752
max_concentration_critical,12,26,2,0.8116652860200498,0.661233260577782
max_concentration_critical,12,28,1,0.2960068034845256,0.2960068034845256
max_concentration_critical,12,30,1,0.5480478228286455,0.5480478228286455
max_concentration_critical,12,33,2,0.5360467810182057,0.1776530461763425
max_concentration_critical,12,36,2,0.5341786387016927,0.37237634661322694
max_concentration_critical,12,38,1,0.6184488197982126,0.6184488197982126
max_concentration_critical,12,40,1,0.1787600039375026,0.1787600039375026
max_concentration_critical,12,43,2,0.5857555628481375,0.08978058407639287
max_concentration_critical,12,46,2,0.38210537017529994,0.23095806322456938
max_concentration_critical,12,48,1,0.0,0.0
max_concentration_critical,12,50,1,0.8132695821681051,0.8132695821681051
max_concentration_critical,12,53,2,0.2433216621920481,0.27645147322435526
max_concentration_critical,12,56,2,0.2551226114548055,0.15832330098973374
max_concentration_critical,12,58,1,0.372384026299867,0.372384026299867
max_concentration_critical,12,60,1,0.435906068740312,0.435906068740312
max_concentration_critical,12,63,2,0.5028766422725462,0.062907305968681
max_concentration_critical,12,66,2,0.5705273049756977,0.22281761389352273
max_concentration_critical,12,68,1,0.1337624744773638,0.1337624744773638
max_concentration_critical,12,70,1,0.4315363538569442,0.4315363538569442
max_concentration_critical,12,73,2,0.4737581883724512,0.5190514255422254
max_concentration_critical,12,76,2,0.42283760954831495,0.09219310389358955
max_concentration_critical,12,78,1,0.44685639256150717,0.44685639256150717
max_concentration_critical,12,80,1,0.7704357989115401,0.7704357989115401
max_concentration_critical,12,83,2,0.5097471147425815,0.15851905102863031
max_concentration_critical,12,86,2,0.7227843286542732,0.5435603155057842
max_concentration_critical,12,88,1,0.24445310165480216,0.24445310165480216
max_concentration_critical,12,90,1,0.0,0.0
max_concentration_critical,13,3,2,0.11118422518477405,0.22264786050824098
max_concentration_critical,13,6,2,0.2228508174159548,0.22264786050824098
max_concentration_critical,13,8,1,0.04281557516535561,0.04281557516535561
max_concentration_critical,13,10,1,0.04281557516535561,0.04281557516535561
max_concentration_critical,13,13,2,0.74909136724722,0.6417223449367409
max_concentration_critical,13,16,2,0.6192421705614434,0.20736936061420658
max_concentration_critical,13,18,1,0.15004640689302537,0.15004640689302537
max_concentration_critical,13,20,1,0.04645686349203015,0.04645686349203015
max_concentration_critical,13,23,2,0.5277111648493581,0.12709722521996922
max_concentration_critical,13,26,2,0.5182195466099484,0.10793609375523475
max_concentration_critical,13,28,1,0.42371704364073576,0.42371704364073576
max_concentration_critical,13,30,1,0.39481659837226624,0.39481659837226624
max_concentration_critical,13,33,2,0.5602861778263887,0.15121207890610924
max_concentration_critical,13,36,2,0.5275632575017365,0.2673483081157026
max_concentration_critical,13,38,1,0.6882191942913848,0.6882191942913848
max_concentration_critical,13,40,1,0.11171693412894286,0.11171693412894286
max_concentration_critical,13,43,2,0.717055542616545,0.3595629943705593
max_concentration_critical,13,46,2,0.6088999158881714,0.3381319981068665
max_concentration_critical,13,48,1,0.3995512164657527,0.3995512164657527
max_concentration_critical,13,50,1,0.3824889270108296,0.3824889270108296
max_concentration_critical,13,53,2,0.5945602656713899,0.9322466304765028
max_concentration_critical,13,56,2,0.10919153724138862,0.253030831962316
max_concentration_critical,13,58,1,0.07989343652595249,0.07989343652595249
max_concentration_critical,13,60,1,0.43788092197918227,0.43788092197918227
max_concentration_critical,13,63,2,0.3010893587886938,0.17721463106506102
max_concentration_critical,13,66,2,0.42956705803773404,0.1953690185594265
max_concentration_critical,13,68,1,0.37439094982605176,0.37439094982605176
max_concentration_critical,13,70,1,0.279785037433596,0.279785037433596
max_concentration_critical,13,73,2,0.4004471686797966,0.2501907282075002
max_concentration_critical,13,76,2,0.40189896617866694,0.26916463096582355
max_concentration_critical,13,78,1,0.15275838413109769,0.15275838413109769
max_concentration_critical,13,80,1,0.17000213672439382,0.17000213672439382
max_concentration_critical,13,83,2,0.7366758674803435,0.5883615693509158
max_concentration_critical,13,86,2,0.8294459480159465,1.1601832219398067
max_concentration_critical,13,88,1,0.5067611182205335,0.5067611182205335
max_concentration_critical,13,90,1,0.6034932831355508,0.6034932831355508
max_concentration_critical,13,93,2,0.6094609660211768,0.2508014716285734
max_concentration_critical,13,96,2,0.6517205483277487,0.23029003710708087
max_concentration_critical,13,98,1,0.07002790017283413,0.07002790017283413
max_concentration_critical,13,100,1,0.11130428163890668,0.11130428163890668
max_concentration_critical,13,103,2,0.3384940936892216,0.42069540652502196
max_concentration_critical,13,106,2,0.39333653003984864,0.09616484480373824
max_concentration_critical,13,108,1,0.559387743214706,0.559387743214706
