record,position,top1_match,max_abs_logit_difference,mean_abs_logit_difference,serial_divergent_accepted_tokens_in_action,strict_accepted_prefix_length,causal_comparable_positions
454,1,1,0.6875,0.21444165706634521,0,1,2
455,0,1,0.25,0.007402896881103516,0,0,1
456,0,1,0.25,0.007407665252685547,0,4,5
456,1,1,0.625,0.1869831085205078,0,4,5
456,2,1,0.4375,0.13826799392700195,0,4,5
456,3,1,0.8125,0.22554612159729004,0,4,5
456,4,1,0.71875,0.19950318336486816,0,4,5
457,0,1,0.125,0.005367279052734375,0,0,1
458,0,1,0.25,0.008794307708740234,0,0,1
459,0,1,0.25,0.006166934967041016,0,0,1
460,0,1,0.25,0.00604248046875,0,3,4
460,1,1,0.75,0.16675949096679688,0,3,4
460,2,1,0.6875,0.1857767105102539,0,3,4
460,3,1,0.8125,0.19348859786987305,0,3,4
461,0,1,0.125,0.00455474853515625,0,1,7
461,1,0,0.84375,0.21426010131835938,0,1,7
461,2,1,0.625,0.1444835662841797,0,1,7
461,3,1,0.625,0.19232845306396484,0,1,7
461,4,1,0.6875,0.17806053161621094,0,1,7
461,5,1,0.6875,0.2077326774597168,0,1,7
461,6,1,0.375,0.11272144317626953,0,1,7
462,0,1,0.25,0.005745589733123779,0,0,1
463,0,1,0.25,0.0075473785400390625,0,0,1
464,0,1,0.25,0.007534205913543701,0,0,1
465,0,1,0.125,0.00447845458984375,0,0,1
466,0,1,0.25,0.0054225921630859375,0,1,2
466,1,1,0.5625,0.1520709991455078,0,1,2
467,0,1,0.25,0.006281241774559021,0,2,3
467,1,1,0.53125,0.14867687225341797,0,2,3
467,2,1,1.0,0.2322676181793213,0,2,3
468,0,1,0.125,0.004758358001708984,0,1,2
468,1,1,0.46875,0.1230926513671875,0,1,2
469,0,1,0.25,0.006308078765869141,0,3,4
469,1,1,0.375,0.10705089569091797,0,3,4
469,2,1,0.875,0.247833251953125,0,3,4
469,3,1,0.5,0.1450749635696411,0,3,4
470,0,1,0.125,0.005428314208984375,0,3,4
470,1,1,0.5,0.13245582580566406,0,3,4
470,2,1,0.8125,0.18450164794921875,0,3,4
470,3,1,0.6640625,0.16073226928710938,0,3,4
471,0,1,0.25,0.005738802254199982,0,1,2
471,1,1,0.5,0.11991310119628906,0,1,2
472,0,1,0.25,0.0069179534912109375,0,2,3
472,1,1,0.5,0.12842082977294922,0,2,3
472,2,1,0.875,0.17678356170654297,0,2,3
473,0,1,0.125,0.0043145716190338135,0,1,2
473,1,1,0.625,0.19745147228240967,0,1,2
474,0,1,0.125,0.005222320556640625,0,1,2
474,1,1,0.75,0.15067577362060547,0,1,2
475,0,1,0.25,0.008053064346313477,0,1,2
475,1,1,0.5625,0.12394428253173828,0,1,2
476,0,1,0.125,0.004971504211425781,0,1,2
476,1,1,0.546875,0.16521596908569336,0,1,2
477,0,1,0.25,0.005801394581794739,0,3,4
477,1,1,0.5,0.13885164260864258,0,3,4
477,2,1,0.75,0.21288204193115234,0,3,4
477,3,1,0.5,0.1704545021057129,0,3,4
478,0,1,0.125,0.004705905914306641,0,0,1
479,0,1,0.0625,0.004131317138671875,0,2,3
479,1,1,0.433349609375,0.11514544486999512,0,2,3
479,2,1,0.8125,0.1944117546081543,0,2,3
480,0,1,0.25,0.0074615478515625,0,0,1
481,0,1,0.125,0.0063629150390625,0,0,1
482,0,1,0.125,0.006053924560546875,0,3,4
482,1,1,0.5625,0.14383506774902344,0,3,4
482,2,1,0.65625,0.1657426357269287,0,3,4
482,3,1,0.625,0.16194534301757812,0,3,4
483,0,1,0.125,0.006308555603027344,0,0,1
484,0,1,0.125,0.004782315343618393,0,0,1
485,0,1,0.25,0.007900238037109375,0,0,1
486,0,1,0.25,0.004879474639892578,0,0,1
487,0,1,0.25,0.00721132755279541,0,0,1
488,0,1,0.125,0.005036830902099609,0,7,7
488,1,1,0.625,0.15685081481933594,0,7,7
488,2,1,0.6875,0.1976318359375,0,7,7
488,3,1,0.8125,0.19045639038085938,0,7,7
488,4,1,0.65625,0.18085527420043945,0,7,7
488,5,1,0.75,0.16246414184570312,0,7,7
488,6,1,0.40625,0.09129035472869873,0,7,7
489,0,1,0.25,0.0054607391357421875,0,0,1
490,0,1,0.25,0.0074346065521240234,0,0,1
491,0,1,0.25,0.007598876953125,0,7,7
491,1,1,0.75,0.17522239685058594,0,7,7
491,2,1,0.703125,0.18048787117004395,0,7,7
491,3,1,0.75,0.17519569396972656,0,7,7
491,4,1,0.859375,0.19652235507965088,0,7,7
491,5,1,0.5625,0.17091751098632812,0,7,7
491,6,1,0.5,0.09453964233398438,0,7,7
492,0,1,0.125,0.006639301776885986,0,0,1
493,0,1,0.125,0.00588679313659668,0,0,1
494,0,1,0.25,0.0098114013671875,0,0,1
495,0,1,0.125,0.00476837158203125,0,0,1
496,0,1,0.125,0.00775146484375,0,0,1
497,0,1,0.125,0.0067081451416015625,0,1,2
497,1,1,0.625,0.16679954528808594,0,1,2
498,0,1,0.125,0.008380413055419922,0,0,1
499,0,1,0.125,0.006031036376953125,0,0,1
500,0,1,0.125,0.0050907135009765625,0,0,1
501,0,1,0.125,0.005649566650390625,0,0,1
502,0,1,0.25,0.00585174560546875,0,2,3
502,1,1,0.75,0.18889856338500977,0,2,3
502,2,1,0.5,0.1481623649597168,0,2,3
503,0,1,0.125,0.005758523941040039,0,0,1
504,0,1,0.25,0.006623744964599609,0,0,1
505,0,1,0.125,0.0051670074462890625,0,0,1
506,0,1,0.25,0.0069179534912109375,0,0,1
507,0,1,0.125,0.007098197937011719,0,0,1
508,0,1,0.125,0.00485992431640625,0,7,7
508,1,1,0.875,0.18509531021118164,0,7,7
508,2,1,0.6875,0.18181085586547852,0,7,7
508,3,1,0.75,0.19372844696044922,0,7,7
508,4,1,0.703125,0.1781139373779297,0,7,7
508,5,1,0.59375,0.17277240753173828,0,7,7
508,6,1,0.4140625,0.11674356460571289,0,7,7
509,0,1,0.125,0.0062255859375,0,0,1
510,0,1,0.125,0.005481719970703125,0,4,5
510,1,1,0.5625,0.14306506514549255,0,4,5
510,2,1,0.5,0.14729785919189453,0,4,5
510,3,1,0.828125,0.20871734619140625,0,4,5
510,4,1,0.7890625,0.20026445388793945,0,4,5
511,0,1,0.25,0.006072998046875,0,0,1
512,0,1,0.0625,0.004167079925537109,0,0,1
513,0,1,0.125,0.0069522857666015625,0,4,5
513,1,1,0.5625,0.13837814331054688,0,4,5
513,2,1,0.5390625,0.15244555473327637,0,4,5
513,3,1,0.8828125,0.2386646270751953,0,4,5
513,4,1,0.828125,0.17836937308311462,0,4,5
514,0,1,0.125,0.008964359760284424,0,2,3
514,1,1,0.46875,0.12535691261291504,0,2,3
514,2,1,0.59375,0.1943366527557373,0,2,3
515,0,1,0.0625,0.004467010498046875,0,7,7
515,1,1,0.5,0.11575651168823242,0,7,7
515,2,1,0.75,0.20985031127929688,0,7,7
515,3,1,0.78125,0.22107696533203125,0,7,7
515,4,1,0.875,0.20107126235961914,0,7,7
515,5,1,0.6875,0.19073867797851562,0,7,7
515,6,1,0.5,0.11663818359375,0,7,7
516,0,1,0.125,0.0057525634765625,0,0,1
517,0,1,0.125,0.0061206817626953125,0,0,1
518,0,1,0.125,0.005441516637802124,0,2,3
518,1,1,0.5,0.1144416332244873,0,2,3
518,2,1,0.53125,0.1130363941192627,0,2,3
519,0,1,0.25,0.007415771484375,0,0,1
520,0,1,0.125,0.0075531005859375,0,0,1
521,0,1,0.125,0.0056324005126953125,0,0,1
522,0,1,0.125,0.005789518356323242,0,1,2
522,1,1,0.5625,0.15418601036071777,0,1,2
523,0,1,0.125,0.008170127868652344,0,0,1
524,0,1,0.125,0.00766754150390625,0,0,1
525,0,1,0.125,0.005545675754547119,0,0,1
526,0,1,0.125,0.005581855773925781,0,0,1
527,0,1,0.125,0.006344795227050781,0,0,1
528,0,1,0.125,0.006923675537109375,0,2,3
528,1,1,0.5,0.13672339916229248,0,2,3
528,2,1,0.625,0.16418933868408203,0,2,3
529,0,1,0.25,0.009241104125976562,0,7,7
529,1,1,0.5625,0.16593098640441895,0,7,7
529,2,1,0.8125,0.20106887817382812,0,7,7
529,3,1,0.8515625,0.23669719696044922,0,7,7
529,4,1,0.84375,0.20453786849975586,0,7,7
529,5,1,0.640625,0.15893936157226562,0,7,7
529,6,1,0.375,0.11702299118041992,0,7,7
530,0,1,0.125,0.005237579345703125,0,7,7
530,1,1,0.46875,0.14152145385742188,0,7,7
530,2,1,0.65625,0.20107126235961914,0,7,7
530,3,1,0.90625,0.23809194564819336,0,7,7
530,4,1,0.5,0.15851783752441406,0,7,7
530,5,1,0.6875,0.16224336624145508,0,7,7
530,6,1,0.5,0.12487161159515381,0,7,7
531,0,1,0.125,0.0071563720703125,0,0,1
532,0,1,0.125,0.00762176513671875,0,0,1
533,0,1,0.125,0.0070209503173828125,0,0,1
534,0,1,0.125,0.007534980773925781,0,0,1
535,0,1,0.125,0.007860183715820312,0,3,4
535,1,1,0.875,0.18961811065673828,0,3,4
535,2,1,0.5,0.14129826426506042,0,3,4
535,3,1,0.6484375,0.19923174381256104,0,3,4
536,0,1,0.125,0.00685805082321167,0,0,1
537,0,0,0.125,0.008957624435424805,0,0,1
538,0,1,0.125,0.009822368621826172,0,0,1
539,0,1,0.125,0.008809566497802734,0,4,5
539,1,1,0.75,0.17406654357910156,0,4,5
539,2,1,0.875,0.15302419662475586,0,4,5
539,3,1,0.5625,0.1862838864326477,0,4,5
539,4,1,1.125,0.22954559326171875,0,4,5
540,0,1,0.125,0.0068511962890625,0,4,5
540,1,1,0.546875,0.15627551078796387,0,4,5
540,2,1,0.6875,0.16150474548339844,0,4,5
540,3,1,0.625,0.1917877197265625,0,4,5
540,4,1,0.625,0.17451858520507812,0,4,5
541,0,1,0.125,0.006374359130859375,0,0,1
542,0,1,0.125,0.005841255187988281,0,0,1
543,0,1,0.125,0.005761146545410156,0,7,7
543,1,1,0.625,0.16353368759155273,0,7,7
543,2,1,0.6875,0.16080379486083984,0,7,7
543,3,1,0.8125,0.1790008544921875,0,7,7
543,4,1,1.125,0.21387577056884766,0,7,7
543,5,1,0.8359375,0.21292686462402344,0,7,7
543,6,1,0.4423828125,0.12080657482147217,0,7,7
544,0,1,0.125,0.004608154296875,0,0,1
545,0,1,0.125,0.0069427490234375,0,1,2
545,1,1,0.92578125,0.21278953552246094,0,1,2
546,0,1,0.125,0.007550954818725586,0,0,1
547,0,1,0.125,0.006500244140625,0,0,1
548,0,1,0.125,0.006352424621582031,0,1,2
548,1,1,0.5625,0.1290532350540161,0,1,2
549,0,1,0.125,0.0064716339111328125,0,7,7
549,1,1,0.4375,0.09804821014404297,0,7,7
549,2,1,0.875,0.24865466356277466,0,7,7
549,3,1,0.8125,0.15721940994262695,0,7,7
549,4,1,0.5625,0.17159557342529297,0,7,7
549,5,1,0.625,0.15713214874267578,0,7,7
549,6,1,0.40625,0.11641168594360352,0,7,7
550,0,1,0.125,0.005306243896484375,0,0,1
551,0,1,0.0625,0.0036563873291015625,0,0,1
552,0,1,0.125,0.00467681884765625,0,7,7
552,1,1,0.75,0.2250075340270996,0,7,7
552,2,1,0.859375,0.1966700553894043,0,7,7
552,3,1,0.875,0.17622238397598267,0,7,7
552,4,1,0.892578125,0.22063899040222168,0,7,7
552,5,1,0.8125,0.1554269790649414,0,7,7
552,6,1,0.4375,0.11372613906860352,0,7,7
553,0,1,0.125,0.00507354736328125,0,0,1
554,0,1,0.125,0.004638671875,0,0,1
555,0,1,0.125,0.0063037872314453125,0,0,1
556,0,1,0.125,0.0052509307861328125,0,7,7
556,1,1,0.5,0.12209033966064453,0,7,7
556,2,1,0.78125,0.17857742309570312,0,7,7
556,3,1,0.8125,0.19760704040527344,0,7,7
556,4,1,0.609375,0.15333867073059082,0,7,7
556,5,1,0.6875,0.16915130615234375,0,7,7
556,6,1,0.359375,0.08808755874633789,0,7,7
557,0,1,0.125,0.00484466552734375,0,0,1
558,0,1,0.125,0.00959014892578125,0,0,1
559,0,1,0.125,0.007378578186035156,0,0,1
560,0,1,0.125,0.005967617034912109,0,1,2
560,1,1,0.625,0.18974876403808594,0,1,2
561,0,1,0.125,0.007809638977050781,0,0,1
562,0,1,0.125,0.005938410758972168,0,4,5
562,1,1,0.6787109375,0.2231121063232422,0,4,5
562,2,1,0.6875,0.19608116149902344,0,4,5
562,3,1,0.53125,0.1481311321258545,0,4,5
562,4,1,0.796875,0.18940436840057373,0,4,5
563,0,1,0.125,0.004770755767822266,0,0,1
564,0,1,0.125,0.006200671195983887,0,0,1
565,0,1,0.125,0.0061511993408203125,0,0,1
566,0,1,0.125,0.004235267639160156,0,0,1
567,0,1,0.125,0.004746913909912109,0,0,1
568,0,1,0.125,0.0046539306640625,0,0,1
569,0,1,0.125,0.004869937896728516,0,0,1
570,0,1,0.0625,0.004359841346740723,0,1,2
570,1,1,0.84375,0.23501062393188477,0,1,2
571,0,1,0.125,0.0064449310302734375,0,1,2
571,1,1,0.625,0.16870594024658203,0,1,2
572,0,1,0.125,0.005837202072143555,0,2,3
572,1,1,0.546875,0.16142654418945312,0,2,3
572,2,1,0.875,0.21811938285827637,0,2,3
573,0,1,0.125,0.005137443542480469,0,1,2
573,1,1,0.75,0.19895458221435547,0,1,2
574,0,1,0.125,0.0053558349609375,0,0,1
575,0,1,0.125,0.005741119384765625,0,0,1
576,0,1,0.125,0.0070953369140625,0,0,1
577,0,1,0.125,0.006107330322265625,0,5,6
577,1,1,0.75,0.2033843994140625,0,5,6
577,2,1,0.625,0.1572866439819336,0,5,6
577,3,1,0.64453125,0.1613612174987793,0,5,6
577,4,1,0.875,0.221923828125,0,5,6
577,5,1,0.640625,0.16839313507080078,0,5,6
578,0,1,0.125,0.004730880260467529,0,4,5
578,1,1,0.6875,0.1898598074913025,0,4,5
578,2,1,0.875,0.2407073974609375,0,4,5
578,3,1,0.5625,0.16570472717285156,0,4,5
578,4,1,0.9140625,0.22083091735839844,0,4,5
579,0,1,0.125,0.00616765022277832,0,1,2
579,1,1,0.625,0.17217063903808594,0,1,2
580,0,1,0.125,0.005635261535644531,0,0,1
581,0,1,0.125,0.0049686431884765625,0,1,2
581,1,1,0.75,0.20014381408691406,0,1,2
582,0,1,0.125,0.00395280122756958,0,0,1
583,0,1,0.25,0.007007598876953125,0,2,3
583,1,1,0.5625,0.16544398665428162,0,2,3
583,2,1,0.625,0.1804509162902832,0,2,3
584,0,1,0.125,0.00533294677734375,0,2,3
584,1,1,0.66015625,0.1749286651611328,0,2,3
584,2,1,0.5,0.15768051147460938,0,2,3
585,0,1,0.125,0.004194736480712891,0,0,1
586,0,1,0.125,0.0059975385665893555,0,7,7
586,1,1,0.572265625,0.14229702949523926,0,7,7
586,2,1,0.755859375,0.1767582893371582,0,7,7
586,3,1,0.53125,0.1608271598815918,0,7,7
586,4,1,0.5625,0.1350250244140625,0,7,7
586,5,1,0.90625,0.20159101486206055,0,7,7
586,6,1,0.4765625,0.11422380805015564,0,7,7
587,0,1,0.125,0.0058536529541015625,0,0,1
588,0,1,0.125,0.004528045654296875,0,0,1
589,0,1,0.125,0.007287263870239258,0,7,7
589,1,1,0.65625,0.15960025787353516,0,7,7
589,2,1,0.625,0.1590895652770996,0,7,7
589,3,1,0.796875,0.21178054809570312,0,7,7
589,4,1,0.625,0.2019195556640625,0,7,7
589,5,1,0.875,0.18033313751220703,0,7,7
589,6,1,0.625,0.1511826515197754,0,7,7
590,0,1,0.125,0.0064754486083984375,0,7,7
590,1,1,0.625,0.16356658935546875,0,7,7
590,2,1,0.6875,0.18509864807128906,0,7,7
590,3,1,0.71875,0.16469383239746094,0,7,7
590,4,1,0.875,0.2166118621826172,0,7,7
590,5,1,0.875,0.18213963508605957,0,7,7
590,6,1,0.5,0.12739944458007812,0,7,7
591,0,1,0.125,0.00687408447265625,0,0,1
592,0,1,0.125,0.0054912567138671875,0,0,1
593,0,1,0.125,0.006371498107910156,0,0,1
594,0,1,0.125,0.0053253173828125,0,2,3
594,1,1,0.625,0.18676972389221191,0,2,3
594,2,1,1.0,0.217529296875,0,2,3
595,0,1,0.125,0.007236480712890625,0,1,2
595,1,1,0.75,0.21903885900974274,0,1,2
596,0,1,0.125,0.006175994873046875,0,0,1
597,0,1,0.125,0.006011962890625,0,0,1
598,0,1,0.125,0.0038890838623046875,0,0,1
599,0,1,0.125,0.006317615509033203,0,0,1
600,0,1,0.125,0.00572967529296875,0,0,1
601,0,1,0.125,0.009173095226287842,0,1,2
601,1,1,0.6875,0.16719961166381836,0,1,2
602,0,1,0.125,0.0062007904052734375,0,0,1
603,0,1,0.125,0.00598907470703125,0,0,1
604,0,1,0.25,0.007110595703125,0,0,1
605,0,1,0.125,0.0041046142578125,0,0,1
606,0,1,0.125,0.0064892396330833435,0,0,1
607,0,1,0.0625,0.0033740997314453125,0,2,3
607,1,1,0.515625,0.15029335021972656,0,2,3
607,2,1,0.53125,0.14951133728027344,0,2,3
608,0,1,0.125,0.0055599212646484375,0,2,3
608,1,1,0.6015625,0.20812225341796875,0,2,3
608,2,1,0.6875,0.169403076171875,0,2,3
609,0,1,0.125,0.005664825439453125,0,2,3
609,1,1,0.71875,0.17291927337646484,0,2,3
609,2,1,0.78125,0.1795177459716797,0,2,3
610,0,1,0.0625,0.004553794860839844,0,2,3
610,1,1,0.5,0.1319441795349121,0,2,3
610,2,1,0.75,0.19689226150512695,0,2,3
611,0,1,0.125,0.005179271101951599,0,0,1
612,0,1,0.125,0.005598902702331543,0,0,1
613,0,1,0.125,0.006258964538574219,0,0,1
614,0,1,0.125,0.00420302152633667,0,4,5
614,1,1,0.75,0.20592546463012695,0,4,5
614,2,1,0.90625,0.19023656845092773,0,4,5
614,3,1,0.75,0.2306222915649414,0,4,5
614,4,1,0.625,0.17743968963623047,0,4,5
615,0,1,0.125,0.005578875541687012,0,1,2
615,1,1,1.02734375,0.23696041107177734,0,1,2
616,0,1,0.125,0.0053424835205078125,0,0,1
617,0,1,0.0625,0.004856109619140625,0,0,1
618,0,1,0.0625,0.004658788442611694,0,2,3
618,1,1,0.84375,0.282135009765625,0,2,3
618,2,1,0.78125,0.18700408935546875,0,2,3
619,0,1,0.0625,0.004511833190917969,0,0,1
620,0,1,0.125,0.00469660758972168,0,0,1
621,0,1,0.125,0.0057697296142578125,0,0,1
622,0,1,0.125,0.0047893524169921875,0,7,7
622,1,1,0.53125,0.14670991897583008,0,7,7
622,2,1,0.453125,0.13817739486694336,0,7,7
622,3,1,0.5625,0.1560211181640625,0,7,7
622,4,1,0.65625,0.17525100708007812,0,7,7
622,5,1,0.625,0.1917133331298828,0,7,7
622,6,1,0.34375,0.09820747375488281,0,7,7
623,0,1,0.125,0.005168914794921875,0,5,7
623,1,1,0.5625,0.18009281158447266,0,5,7
623,2,1,0.6875,0.14585113525390625,0,5,7
623,3,1,0.6875,0.21052932739257812,0,5,7
623,4,1,0.734375,0.19154715538024902,0,5,7
623,5,0,0.703125,0.189239501953125,0,5,7
623,6,1,0.40625,0.09312868118286133,0,5,7
624,0,1,0.0625,0.003907680511474609,2,7,5
624,1,1,0.828125,0.16925811767578125,2,7,5
624,2,1,0.421875,0.1259908676147461,2,7,5
624,3,1,0.59375,0.16030502319335938,2,7,5
624,4,0,0.6875,0.1408982276916504,2,7,5
625,0,1,0.125,0.0044460296630859375,0,2,3
625,1,1,0.625,0.16540145874023438,0,2,3
625,2,1,0.53515625,0.1314954161643982,0,2,3
626,0,1,0.0625,0.004126548767089844,0,1,2
626,1,1,0.5625,0.16635560989379883,0,1,2
627,0,1,0.125,0.004791259765625,0,0,1
628,0,1,0.0625,0.004322052001953125,0,0,1
629,0,1,0.125,0.0054683685302734375,0,0,1
630,0,1,0.0625,0.0043010711669921875,0,7,7
630,1,1,0.9609375,0.1754840612411499,0,7,7
630,2,1,0.84375,0.21933865547180176,0,7,7
630,3,1,0.7265625,0.18395423889160156,0,7,7
630,4,1,0.5,0.1465291976928711,0,7,7
630,5,1,0.625,0.17365023493766785,0,7,7
630,6,1,0.5,0.12757623195648193,0,7,7
631,0,1,0.125,0.005040168762207031,0,0,1
632,0,1,0.125,0.005995750427246094,0,0,1
633,0,1,0.125,0.0057010650634765625,0,0,1
634,0,1,0.0625,0.0034236907958984375,0,1,2
634,1,1,0.853515625,0.17964601516723633,0,1,2
635,0,1,0.125,0.0052032470703125,0,1,2
635,1,1,0.5625,0.17084789276123047,0,1,2
636,0,1,0.125,0.005788326263427734,0,1,2
636,1,1,0.8125,0.19072413444519043,0,1,2
637,0,1,0.125,0.006453454494476318,0,7,7
637,1,1,0.625,0.17514991760253906,0,7,7
637,2,1,0.5625,0.15453529357910156,0,7,7
637,3,1,0.703125,0.23038482666015625,0,7,7
637,4,1,0.6884765625,0.17679309844970703,0,7,7
637,5,1,0.8125,0.23326826095581055,0,7,7
637,6,1,0.3125,0.10148096084594727,0,7,7
638,0,1,0.125,0.00603485107421875,0,1,2
638,1,1,0.8125,0.185943603515625,0,1,2
639,0,1,0.0625,0.004375934600830078,0,1,2
639,1,1,0.8125,0.18778753280639648,0,1,2
640,0,1,0.0625,0.004317045211791992,0,0,1
641,0,1,0.125,0.00487518310546875,0,7,7
641,1,1,0.75,0.21576499938964844,0,7,7
641,2,1,0.4921875,0.13741016387939453,0,7,7
641,3,1,0.7890625,0.20574951171875,0,7,7
641,4,1,0.71484375,0.20046520233154297,0,7,7
641,5,1,0.8125,0.21293258666992188,0,7,7
641,6,1,0.4375,0.10630464553833008,0,7,7
642,0,1,0.125,0.0056362152099609375,0,7,7
642,1,1,0.7421875,0.17258167266845703,0,7,7
642,2,1,0.7109375,0.2082357406616211,0,7,7
642,3,1,0.625,0.17795467376708984,0,7,7
642,4,1,0.75,0.2466503381729126,0,7,7
642,5,1,0.931640625,0.19828343391418457,0,7,7
642,6,1,0.3125,0.09128981828689575,0,7,7
643,0,1,0.125,0.005567073822021484,0,0,1
644,0,1,0.125,0.004334926605224609,0,7,7
644,1,1,0.78125,0.19590330123901367,0,7,7
644,2,1,0.626953125,0.17689275741577148,0,7,7
644,3,1,0.796875,0.16318202018737793,0,7,7
644,4,1,0.625,0.19199436902999878,0,7,7
644,5,1,0.6875,0.23016643524169922,0,7,7
644,6,1,0.4296875,0.10515213012695312,0,7,7
645,0,1,0.25,0.004904747009277344,0,0,1
646,0,1,0.0625,0.0038204193115234375,0,0,1
647,0,1,0.125,0.004857540130615234,0,1,2
647,1,1,0.546875,0.15144753456115723,0,1,2
648,0,1,0.25,0.0057544708251953125,0,1,2
648,1,1,0.6875,0.19474411010742188,0,1,2
649,0,1,0.0625,0.00463104248046875,0,0,1
650,0,1,0.125,0.0059032440185546875,0,2,3
650,1,1,0.53125,0.16160869598388672,0,2,3
650,2,1,0.5135498046875,0.12804317474365234,0,2,3
651,0,1,0.125,0.006252288818359375,0,1,2
651,1,1,0.40625,0.12331008911132812,0,1,2
652,0,1,0.125,0.005717277526855469,0,1,2
652,1,1,0.5,0.11437749862670898,0,1,2
653,0,1,0.25,0.0060214996337890625,0,1,2
653,1,1,0.375,0.12317848205566406,0,1,2
654,0,1,0.125,0.0055389404296875,0,2,3
654,1,1,0.53125,0.13785409927368164,0,2,3
654,2,1,0.828125,0.24825572967529297,0,2,3
655,0,1,0.125,0.0049915313720703125,0,1,2
655,1,1,0.5,0.11472415924072266,0,1,2
656,0,1,0.125,0.006398200988769531,0,1,2
656,1,1,0.5,0.1352384090423584,0,1,2
657,0,1,0.125,0.003433704376220703,0,1,2
657,1,1,0.5625,0.1607208251953125,0,1,2
658,0,1,0.125,0.008413314819335938,0,0,1
659,0,1,0.125,0.005950421094894409,0,0,1
660,0,1,0.125,0.00569915771484375,0,0,1
661,0,1,0.125,0.006451606750488281,0,0,1
662,0,1,0.125,0.005382537841796875,0,0,1
663,0,1,0.125,0.0058460235595703125,0,0,1
664,0,1,0.125,0.0046329498291015625,0,1,2
664,1,1,0.625,0.17955875396728516,0,1,2
665,0,1,0.125,0.006290435791015625,0,0,1
666,0,1,0.125,0.005356550216674805,0,0,1
667,0,1,0.125,0.006392002105712891,0,1,2
667,1,1,0.6875,0.19021034240722656,0,1,2
668,0,1,0.125,0.0038604736328125,0,0,1
669,0,1,0.125,0.005794525146484375,0,2,7
669,1,1,0.6875,0.2012920379638672,0,2,7
669,2,0,0.71875,0.1994248628616333,0,2,7
669,3,1,1.125,0.2551679015159607,0,2,7
669,4,1,0.8125,0.1753072738647461,0,2,7
669,5,1,0.78125,0.2041945457458496,0,2,7
669,6,1,0.44873046875,0.13253158330917358,0,2,7
670,0,1,0.125,0.0068187713623046875,0,0,1
671,0,1,0.125,0.004027366638183594,0,0,1
672,0,1,0.125,0.0067157745361328125,1,4,3
672,1,1,0.673828125,0.1833486557006836,1,4,3
672,2,0,0.8125,0.19632625579833984,1,4,3
673,0,1,0.125,0.005354404449462891,0,0,1
674,0,1,0.125,0.005860447883605957,0,1,2
674,1,1,0.4375,0.14271163940429688,0,1,2
675,0,1,0.125,0.005295991897583008,0,1,2
675,1,1,0.625,0.20749568939208984,0,1,2
676,0,1,0.125,0.003887176513671875,0,5,6
676,1,1,0.6484375,0.14615726470947266,0,5,6
676,2,1,0.703125,0.18497467041015625,0,5,6
676,3,1,0.8125,0.2311077117919922,0,5,6
676,4,1,0.75,0.23152589797973633,0,5,6
676,5,1,0.625,0.21439075469970703,0,5,6
677,0,1,0.125,0.0041961669921875,0,2,3
677,1,1,0.46875,0.1353321075439453,0,2,3
677,2,1,0.84375,0.197662353515625,0,2,3
678,0,1,0.125,0.007083415985107422,0,2,3
678,1,1,0.5625,0.16037940979003906,0,2,3
678,2,1,0.625,0.16582924127578735,0,2,3
679,0,1,0.0625,0.0035991668701171875,0,2,3
679,1,1,0.59375,0.16368865966796875,0,2,3
679,2,0,0.59375,0.1616528034210205,0,2,3
680,0,1,0.125,0.005455970764160156,0,1,2
680,1,1,0.625,0.14915084838867188,0,1,2
681,0,1,0.0625,0.00548553466796875,0,2,3
681,1,1,0.625,0.16297101974487305,0,2,3
681,2,1,0.6875,0.20212650299072266,0,2,3
682,0,1,0.0625,0.004275798797607422,0,1,2
682,1,1,0.625,0.14886236190795898,0,1,2
683,0,1,0.25,0.0050868988037109375,0,1,2
683,1,1,0.71875,0.20450332760810852,0,1,2
684,0,1,0.125,0.005442142486572266,0,1,2
684,1,1,0.65625,0.15166783332824707,0,1,2
685,0,1,0.125,0.0042514801025390625,0,1,2
685,1,1,0.71875,0.1682223081588745,0,1,2
686,0,1,0.125,0.005645751953125,0,3,4
686,1,1,0.94921875,0.39162445068359375,0,3,4
686,2,1,0.75,0.18970870971679688,0,3,4
686,3,1,1.2890625,0.2375662922859192,0,3,4
687,0,1,0.125,0.006426811218261719,0,0,1
688,0,1,0.125,0.0057735443115234375,0,0,1
689,0,1,0.125,0.0077877044677734375,0,0,1
690,0,1,0.125,0.004906892776489258,0,0,1
691,0,1,0.125,0.0061588287353515625,0,0,1
692,0,1,0.125,0.00455474853515625,0,4,5
692,1,1,0.609375,0.1743927001953125,0,4,5
692,2,1,0.5625,0.15831947326660156,0,4,5
692,3,1,0.623046875,0.1717686653137207,0,4,5
692,4,1,0.625,0.15152359008789062,0,4,5
693,0,1,0.125,0.006126463413238525,0,1,2
693,1,1,0.6875,0.1886730194091797,0,1,2
694,0,1,0.125,0.005233287811279297,0,1,4
694,1,0,0.5,0.12976551055908203,0,1,4
694,2,1,0.875,0.2017226219177246,0,1,4
694,3,1,0.9111328125,0.2160506248474121,0,1,4
695,0,1,0.0625,0.00431060791015625,0,0,1
696,0,1,0.125,0.003943443298339844,0,0,1
697,0,1,0.125,0.00531005859375,0,0,1
698,0,1,0.125,0.004642486572265625,0,1,2
698,1,1,1.125,0.2897934317588806,0,1,2
699,0,1,0.0625,0.0031175613403320312,0,2,3
